,Page total likes,Type,Category,Post Month,Post Weekday,Post Hour,Paid,Lifetime Post Total Reach,Lifetime Post Total Impressions,Lifetime Engaged Users,Lifetime Post Consumers,Lifetime Post Consumptions,Lifetime Post Impressions by people who have liked your Page,Lifetime Post reach by people who like your Page,Lifetime People who have liked your Page and engaged with your post,comment,like,share,Total Interactions
255,138895,Photo,3,12,1,3,0.0,2690,4628,252,168,431,5782,2938,244,2,56.0,17.0,75
256,138895,Photo,3,12,1,3,0.0,2690,4628,252,168,431,5183,2954,316,6,172.0,21.0,199
257,138895,Photo,3,12,1,3,0.0,2690,4628,252,168,226,3052,1727,199,0,96.0,17.0,113
258,138895,Photo,3,12,1,3,0.0,2690,4628,252,168,805,5187,2752,248,16,76.0,8.0,100
259,138895,Photo,3,12,1,3,0.0,2690,4628,252,168,402,4986,2584,247,1,44.0,14.0,59
260,138895,Photo,1,12,7,10,1.0,19800,28663,479,424,885,9217,4748,621,36,523.0,63.0,622
261,138895,Photo,1,12,7,10,1.0,19800,28663,479,424,501,5860,2930,273,33,107.0,22.0,162
262,138895,Photo,1,12,7,10,1.0,19800,28663,479,424,221,1585,858,131,1,27.0,11.0,39
263,138895,Photo,1,12,7,10,1.0,19800,28663,479,424,345,4480,2422,268,2,155.0,47.0,204
264,138895,Photo,1,12,7,10,1.0,19800,28663,479,424,247,3039,1676,194,4,98.0,23.0,125
265,138895,Photo,1,12,7,10,1.0,19800,28663,479,424,431,5782,2938,244,2,56.0,17.0,75
266,138895,Photo,1,12,7,10,1.0,19800,28663,479,424,431,5183,2954,316,6,172.0,21.0,199
267,138895,Photo,1,12,7,10,1.0,19800,28663,479,424,226,3052,1727,199,0,96.0,17.0,113
268,138895,Photo,1,12,7,10,1.0,19800,28663,479,424,805,5187,2752,248,16,76.0,8.0,100
269,138895,Photo,1,12,7,10,1.0,19800,28663,479,424,402,4986,2584,247,1,44.0,14.0,59
270,138895,Photo,1,12,7,3,0.0,3290,6085,306,284,885,9217,4748,621,36,523.0,63.0,622
271,138895,Photo,1,12,7,3,0.0,3290,6085,306,284,501,5860,2930,273,33,107.0,22.0,162
272,138895,Photo,1,12,7,3,0.0,3290,6085,306,284,221,1585,858,131,1,27.0,11.0,39
273,138895,Photo,1,12,7,3,0.0,3290,6085,306,284,345,4480,2422,268,2,155.0,47.0,204
274,138895,Photo,1,12,7,3,0.0,3290,6085,306,284,247,3039,1676,194,4,98.0,23.0,125
275,138895,Photo,1,12,7,3,0.0,3290,6085,306,284,431,5782,2938,244,2,56.0,17.0,75
276,138895,Photo,1,12,7,3,0.0,3290,6085,306,284,431,5183,2954,316,6,172.0,21.0,199
277,138895,Photo,1,12,7,3,0.0,3290,6085,306,284,226,3052,1727,199,0,96.0,17.0,113
278,138895,Photo,1,12,7,3,0.0,3290,6085,306,284,805,5187,2752,248,16,76.0,8.0,100
279,138895,Photo,1,12,7,3,0.0,3290,6085,306,284,402,4986,2584,247,1,44.0,14.0,59
280,138895,Video,1,12,4,11,1.0,36208,61262,1141,1068,1728,30131,14112,559,18,143.0,13.0,174
281,138895,Status,2,12,7,9,0.0,17576,33058,5352,5202,6547,23135,11792,4104,11,227.0,31.0,269
282,138895,Status,2,12,7,9,0.0,17576,33058,5352,5202,2720,17627,9344,1716,7,216.0,39.0,262
283,138895,Status,2,12,6,11,0.0,13280,24198,2055,1912,6547,23135,11792,4104,11,227.0,31.0,269
284,138895,Status,2,12,6,11,0.0,13280,24198,2055,1912,2720,17627,9344,1716,7,216.0,39.0,262
285,138895,Link,1,12,6,3,1.0,18480,28438,517,366,460,12078,6752,319,6,187.0,18.0,211
286,138353,Photo,1,12,5,10,0.0,7268,13989,2087,2079,12074,13544,7096,1975,7,26.0,3.0,36
287,138353,Photo,1,12,5,10,0.0,7268,13989,2087,2079,513,7283,3634,291,0,47.0,11.0,58
288,138353,Photo,1,12,5,10,0.0,7268,13989,2087,2079,450,6336,3216,280,0,77.0,15.0,92
289,138353,Photo,1,12,5,10,0.0,7268,13989,2087,2079,95,2313,1232,77,1,48.0,9.0,58
290,138353,Photo,1,12,4,11,0.0,4284,8387,355,316,12074,13544,7096,1975,7,26.0,3.0,36
291,138353,Photo,1,12,4,11,0.0,4284,8387,355,316,513,7283,3634,291,0,47.0,11.0,58
292,138353,Photo,1,12,4,11,0.0,4284,8387,355,316,450,6336,3216,280,0,77.0,15.0,92
293,138353,Photo,1,12,4,11,0.0,4284,8387,355,316,95,2313,1232,77,1,48.0,9.0,58
294,138353,Photo,1,12,2,11,0.0,3786,7329,338,283,12074,13544,7096,1975,7,26.0,3.0,36
295,138353,Photo,1,12,2,11,0.0,3786,7329,338,283,513,7283,3634,291,0,47.0,11.0,58
296,138353,Photo,1,12,2,11,0.0,3786,7329,338,283,450,6336,3216,280,0,77.0,15.0,92
297,138353,Photo,1,12,2,11,0.0,3786,7329,338,283,95,2313,1232,77,1,48.0,9.0,58
298,138353,Photo,2,11,1,9,0.0,1728,3155,108,65,12074,13544,7096,1975,7,26.0,3.0,36
299,138353,Photo,2,11,1,9,0.0,1728,3155,108,65,513,7283,3634,291,0,47.0,11.0,58
300,138353,Photo,2,11,1,9,0.0,1728,3155,108,65,450,6336,3216,280,0,77.0,15.0,92
301,138353,Photo,2,11,1,9,0.0,1728,3155,108,65,95,2313,1232,77,1,48.0,9.0,58
302,138353,Link,1,12,5,3,1.0,2645,4270,134,109,170,2330,1377,101,7,29.0,10.0,46
303,138353,Link,1,12,5,3,1.0,2645,4270,134,109,223,6734,3492,138,4,57.0,10.0,71
304,138353,Link,1,12,5,3,1.0,2645,4270,134,109,126,2307,1180,77,6,18.0,8.0,32
305,138353,Link,1,12,5,3,1.0,2645,4270,134,109,99,2903,1407,76,1,12.0,1.0,14
306,138353,Link,1,12,4,3,1.0,7968,13023,206,158,170,2330,1377,101,7,29.0,10.0,46
307,138353,Link,1,12,4,3,1.0,7968,13023,206,158,223,6734,3492,138,4,57.0,10.0,71
308,138353,Link,1,12,4,3,1.0,7968,13023,206,158,126,2307,1180,77,6,18.0,8.0,32
309,138353,Link,1,12,4,3,1.0,7968,13023,206,158,99,2903,1407,76,1,12.0,1.0,14
310,138353,Link,1,12,3,2,0.0,1925,3481,97,83,170,2330,1377,101,7,29.0,10.0,46
311,138353,Link,1,12,3,2,0.0,1925,3481,97,83,223,6734,3492,138,4,57.0,10.0,71
312,138353,Link,1,12,3,2,0.0,1925,3481,97,83,126,2307,1180,77,6,18.0,8.0,32
313,138353,Link,1,12,3,2,0.0,1925,3481,97,83,99,2903,1407,76,1,12.0,1.0,14
314,138353,Link,1,12,2,2,0.0,1536,3094,84,76,170,2330,1377,101,7,29.0,10.0,46
315,138353,Link,1,12,2,2,0.0,1536,3094,84,76,223,6734,3492,138,4,57.0,10.0,71
316,138353,Link,1,12,2,2,0.0,1536,3094,84,76,126,2307,1180,77,6,18.0,8.0,32
317,138353,Link,1,12,2,2,0.0,1536,3094,84,76,99,2903,1407,76,1,12.0,1.0,14
318,138353,Status,1,12,3,11,0.0,16576,30612,3572,3464,4802,24363,12888,3014,4,174.0,36.0,214
319,138329,Photo,1,11,1,3,1.0,25248,40125,726,467,863,16132,8608,451,24,285.0,28.0,337
320,138329,Photo,1,11,1,3,1.0,25248,40125,726,467,264,4914,2712,246,9,202.0,31.0,242
321,138329,Photo,1,11,1,3,1.0,25248,40125,726,467,401,3901,2044,201,4,64.0,19.0,87
322,138329,Photo,1,11,1,3,1.0,25248,40125,726,467,433,3017,1510,175,4,66.0,13.0,83
323,138329,Photo,1,11,1,3,1.0,25248,40125,726,467,301,4976,2764,240,2,164.0,54.0,220
324,138329,Photo,1,11,1,3,1.0,25248,40125,726,467,167,3675,1901,134,0,40.0,13.0,53
325,138329,Photo,1,11,1,3,1.0,25248,40125,726,467,327,3188,1557,168,3,76.0,11.0,90
326,138329,Photo,1,11,1,3,1.0,25248,40125,726,467,487,35637,9712,263,4,139.0,17.0,160
327,138329,Photo,1,11,7,9,0.0,4894,8899,355,181,863,16132,8608,451,24,285.0,28.0,337
328,138329,Photo,1,11,7,9,0.0,4894,8899,355,181,264,4914,2712,246,9,202.0,31.0,242
329,138329,Photo,1,11,7,9,0.0,4894,8899,355,181,401,3901,2044,201,4,64.0,19.0,87
330,138329,Photo,1,11,7,9,0.0,4894,8899,355,181,433,3017,1510,175,4,66.0,13.0,83
331,138329,Photo,1,11,7,9,0.0,4894,8899,355,181,301,4976,2764,240,2,164.0,54.0,220
332,138329,Photo,1,11,7,9,0.0,4894,8899,355,181,167,3675,1901,134,0,40.0,13.0,53
333,138329,Photo,1,11,7,9,0.0,4894,8899,355,181,327,3188,1557,168,3,76.0,11.0,90
334,138329,Photo,1,11,7,9,0.0,4894,8899,355,181,487,35637,9712,263,4,139.0,17.0,160
335,138329,Photo,1,11,7,3,0.0,2935,5439,237,182,863,16132,8608,451,24,285.0,28.0,337
336,138329,Photo,1,11,7,3,0.0,2935,5439,237,182,264,4914,2712,246,9,202.0,31.0,242
337,138329,Photo,1,11,7,3,0.0,2935,5439,237,182,401,3901,2044,201,4,64.0,19.0,87
338,138329,Photo,1,11,7,3,0.0,2935,5439,237,182,433,3017,1510,175,4,66.0,13.0,83
339,138329,Photo,1,11,7,3,0.0,2935,5439,237,182,301,4976,2764,240,2,164.0,54.0,220
340,138329,Photo,1,11,7,3,0.0,2935,5439,237,182,167,3675,1901,134,0,40.0,13.0,53
341,138329,Photo,1,11,7,3,0.0,2935,5439,237,182,327,3188,1557,168,3,76.0,11.0,90
342,138329,Photo,1,11,7,3,0.0,2935,5439,237,182,487,35637,9712,263,4,139.0,17.0,160
343,138329,Photo,1,11,6,10,0.0,2425,4462,260,213,863,16132,8608,451,24,285.0,28.0,337
344,138329,Photo,1,11,6,10,0.0,2425,4462,260,213,264,4914,2712,246,9,202.0,31.0,242
345,138329,Photo,1,11,6,10,0.0,2425,4462,260,213,401,3901,2044,201,4,64.0,19.0,87
346,138329,Photo,1,11,6,10,0.0,2425,4462,260,213,433,3017,1510,175,4,66.0,13.0,83
347,138329,Photo,1,11,6,10,0.0,2425,4462,260,213,301,4976,2764,240,2,164.0,54.0,220
348,138329,Photo,1,11,6,10,0.0,2425,4462,260,213,167,3675,1901,134,0,40.0,13.0,53
349,138329,Photo,1,11,6,10,0.0,2425,4462,260,213,327,3188,1557,168,3,76.0,11.0,90
350,138329,Photo,1,11,6,10,0.0,2425,4462,260,213,487,35637,9712,263,4,139.0,17.0,160
351,138329,Photo,1,11,5,11,0.0,5812,10465,343,204,863,16132,8608,451,24,285.0,28.0,337
352,138329,Photo,1,11,5,11,0.0,5812,10465,343,204,264,4914,2712,246,9,202.0,31.0,242
353,138329,Photo,1,11,5,11,0.0,5812,10465,343,204,401,3901,2044,201,4,64.0,19.0,87
354,138329,Photo,1,11,5,11,0.0,5812,10465,343,204,433,3017,1510,175,4,66.0,13.0,83
355,138329,Photo,1,11,5,11,0.0,5812,10465,343,204,301,4976,2764,240,2,164.0,54.0,220
356,138329,Photo,1,11,5,11,0.0,5812,10465,343,204,167,3675,1901,134,0,40.0,13.0,53
357,138329,Photo,1,11,5,11,0.0,5812,10465,343,204,327,3188,1557,168,3,76.0,11.0,90
358,138329,Photo,1,11,5,11,0.0,5812,10465,343,204,487,35637,9712,263,4,139.0,17.0,160
359,138329,Photo,1,11,5,3,0.0,2545,4846,165,131,863,16132,8608,451,24,285.0,28.0,337
360,138329,Photo,1,11,5,3,0.0,2545,4846,165,131,264,4914,2712,246,9,202.0,31.0,242
361,138329,Photo,1,11,5,3,0.0,2545,4846,165,131,401,3901,2044,201,4,64.0,19.0,87
362,138329,Photo,1,11,5,3,0.0,2545,4846,165,131,433,3017,1510,175,4,66.0,13.0,83
363,138329,Photo,1,11,5,3,0.0,2545,4846,165,131,301,4976,2764,240,2,164.0,54.0,220
364,138329,Photo,1,11,5,3,0.0,2545,4846,165,131,167,3675,1901,134,0,40.0,13.0,53
365,138329,Photo,1,11,5,3,0.0,2545,4846,165,131,327,3188,1557,168,3,76.0,11.0,90
366,138329,Photo,1,11,5,3,0.0,2545,4846,165,131,487,35637,9712,263,4,139.0,17.0,160
367,138329,Photo,1,11,4,10,0.0,2257,4372,230,173,863,16132,8608,451,24,285.0,28.0,337
368,138329,Photo,1,11,4,10,0.0,2257,4372,230,173,264,4914,2712,246,9,202.0,31.0,242
369,138329,Photo,1,11,4,10,0.0,2257,4372,230,173,401,3901,2044,201,4,64.0,19.0,87
370,138329,Photo,1,11,4,10,0.0,2257,4372,230,173,433,3017,1510,175,4,66.0,13.0,83
371,138329,Photo,1,11,4,10,0.0,2257,4372,230,173,301,4976,2764,240,2,164.0,54.0,220
372,138329,Photo,1,11,4,10,0.0,2257,4372,230,173,167,3675,1901,134,0,40.0,13.0,53
373,138329,Photo,1,11,4,10,0.0,2257,4372,230,173,327,3188,1557,168,3,76.0,11.0,90
374,138329,Photo,1,11,4,10,0.0,2257,4372,230,173,487,35637,9712,263,4,139.0,17.0,160
375,138329,Photo,1,11,4,3,1.0,27072,84885,421,304,863,16132,8608,451,24,285.0,28.0,337
376,138329,Photo,1,11,4,3,1.0,27072,84885,421,304,264,4914,2712,246,9,202.0,31.0,242
377,138329,Photo,1,11,4,3,1.0,27072,84885,421,304,401,3901,2044,201,4,64.0,19.0,87
378,138329,Photo,1,11,4,3,1.0,27072,84885,421,304,433,3017,1510,175,4,66.0,13.0,83
379,138329,Photo,1,11,4,3,1.0,27072,84885,421,304,301,4976,2764,240,2,164.0,54.0,220
380,138329,Photo,1,11,4,3,1.0,27072,84885,421,304,167,3675,1901,134,0,40.0,13.0,53
381,138329,Photo,1,11,4,3,1.0,27072,84885,421,304,327,3188,1557,168,3,76.0,11.0,90
382,138329,Photo,1,11,4,3,1.0,27072,84885,421,304,487,35637,9712,263,4,139.0,17.0,160
383,138329,Video,1,11,6,2,1.0,16416,31950,459,411,539,21436,9568,363,2,65.0,14.0,81
384,138185,Photo,1,11,3,11,1.0,10940,27951,417,335,591,15066,5100,319,8,101.0,14.0,123
385,138185,Photo,1,11,3,11,1.0,10940,27951,417,335,952,54653,12704,346,8,144.0,10.0,162
386,138185,Photo,1,11,3,11,1.0,10940,27951,417,335,1268,14091,7456,408,10,179.0,13.0,202
387,138185,Photo,1,11,3,11,1.0,10940,27951,417,335,540,26869,7760,315,4,219.0,22.0,245
388,138185,Photo,1,11,3,11,1.0,10940,27951,417,335,258,4101,1761,181,2,60.0,7.0,69
389,138185,Photo,1,11,3,11,1.0,10940,27951,417,335,641,4530,2388,280,19,77.0,23.0,119
390,138185,Photo,1,11,3,11,1.0,10940,27951,417,335,219,3302,1640,161,0,48.0,7.0,55
391,138185,Photo,1,11,3,11,1.0,10940,27951,417,335,1469,32646,14912,884,20,697.0,70.0,787
392,138185,Photo,1,11,3,11,1.0,10940,27951,417,335,202,2873,1539,171,0,53.0,17.0,70
393,138185,Photo,1,11,3,2,1.0,50912,164528,630,513,591,15066,5100,319,8,101.0,14.0,123
394,138185,Photo,1,11,3,2,1.0,50912,164528,630,513,952,54653,12704,346,8,144.0,10.0,162
395,138185,Photo,1,11,3,2,1.0,50912,164528,630,513,1268,14091,7456,408,10,179.0,13.0,202
396,138185,Photo,1,11,3,2,1.0,50912,164528,630,513,540,26869,7760,315,4,219.0,22.0,245
397,138185,Photo,1,11,3,2,1.0,50912,164528,630,513,258,4101,1761,181,2,60.0,7.0,69
398,138185,Photo,1,11,3,2,1.0,50912,164528,630,513,641,4530,2388,280,19,77.0,23.0,119
399,138185,Photo,1,11,3,2,1.0,50912,164528,630,513,219,3302,1640,161,0,48.0,7.0,55
400,138185,Photo,1,11,3,2,1.0,50912,164528,630,513,1469,32646,14912,884,20,697.0,70.0,787
401,138185,Photo,1,11,3,2,1.0,50912,164528,630,513,202,2873,1539,171,0,53.0,17.0,70
402,138185,Photo,1,11,2,10,1.0,28752,47358,802,654,591,15066,5100,319,8,101.0,14.0,123
403,138185,Photo,1,11,2,10,1.0,28752,47358,802,654,952,54653,12704,346,8,144.0,10.0,162
404,138185,Photo,1,11,2,10,1.0,28752,47358,802,654,1268,14091,7456,408,10,179.0,13.0,202
405,138185,Photo,1,11,2,10,1.0,28752,47358,802,654,540,26869,7760,315,4,219.0,22.0,245
406,138185,Photo,1,11,2,10,1.0,28752,47358,802,654,258,4101,1761,181,2,60.0,7.0,69
407,138185,Photo,1,11,2,10,1.0,28752,47358,802,654,641,4530,2388,280,19,77.0,23.0,119
408,138185,Photo,1,11,2,10,1.0,28752,47358,802,654,219,3302,1640,161,0,48.0,7.0,55
409,138185,Photo,1,11,2,10,1.0,28752,47358,802,654,1469,32646,14912,884,20,697.0,70.0,787
410,138185,Photo,1,11,2,10,1.0,28752,47358,802,654,202,2873,1539,171,0,53.0,17.0,70
411,138185,Photo,1,11,2,3,1.0,27216,81908,541,335,591,15066,5100,319,8,101.0,14.0,123
412,138185,Photo,1,11,2,3,1.0,27216,81908,541,335,952,54653,12704,346,8,144.0,10.0,162
413,138185,Photo,1,11,2,3,1.0,27216,81908,541,335,1268,14091,7456,408,10,179.0,13.0,202
414,138185,Photo,1,11,2,3,1.0,27216,81908,541,335,540,26869,7760,315,4,219.0,22.0,245
415,138185,Photo,1,11,2,3,1.0,27216,81908,541,335,258,4101,1761,181,2,60.0,7.0,69
416,138185,Photo,1,11,2,3,1.0,27216,81908,541,335,641,4530,2388,280,19,77.0,23.0,119
417,138185,Photo,1,11,2,3,1.0,27216,81908,541,335,219,3302,1640,161,0,48.0,7.0,55
418,138185,Photo,1,11,2,3,1.0,27216,81908,541,335,1469,32646,14912,884,20,697.0,70.0,787
419,138185,Photo,1,11,2,3,1.0,27216,81908,541,335,202,2873,1539,171,0,53.0,17.0,70
420,138185,Photo,1,11,1,10,0.0,2352,5234,232,182,591,15066,5100,319,8,101.0,14.0,123
421,138185,Photo,1,11,1,10,0.0,2352,5234,232,182,952,54653,12704,346,8,144.0,10.0,162
422,138185,Photo,1,11,1,10,0.0,2352,5234,232,182,1268,14091,7456,408,10,179.0,13.0,202
423,138185,Photo,1,11,1,10,0.0,2352,5234,232,182,540,26869,7760,315,4,219.0,22.0,245
424,138185,Photo,1,11,1,10,0.0,2352,5234,232,182,258,4101,1761,181,2,60.0,7.0,69
425,138185,Photo,1,11,1,10,0.0,2352,5234,232,182,641,4530,2388,280,19,77.0,23.0,119
426,138185,Photo,1,11,1,10,0.0,2352,5234,232,182,219,3302,1640,161,0,48.0,7.0,55
427,138185,Photo,1,11,1,10,0.0,2352,5234,232,182,1469,32646,14912,884,20,697.0,70.0,787
428,138185,Photo,1,11,1,10,0.0,2352,5234,232,182,202,2873,1539,171,0,53.0,17.0,70
429,138185,Photo,1,11,1,3,0.0,3416,6167,356,298,591,15066,5100,319,8,101.0,14.0,123
430,138185,Photo,1,11,1,3,0.0,3416,6167,356,298,952,54653,12704,346,8,144.0,10.0,162
431,138185,Photo,1,11,1,3,0.0,3416,6167,356,298,1268,14091,7456,408,10,179.0,13.0,202
432,138185,Photo,1,11,1,3,0.0,3416,6167,356,298,540,26869,7760,315,4,219.0,22.0,245
433,138185,Photo,1,11,1,3,0.0,3416,6167,356,298,258,4101,1761,181,2,60.0,7.0,69
434,138185,Photo,1,11,1,3,0.0,3416,6167,356,298,641,4530,2388,280,19,77.0,23.0,119
435,138185,Photo,1,11,1,3,0.0,3416,6167,356,298,219,3302,1640,161,0,48.0,7.0,55
436,138185,Photo,1,11,1,3,0.0,3416,6167,356,298,1469,32646,14912,884,20,697.0,70.0,787
437,138185,Photo,1,11,1,3,0.0,3416,6167,356,298,202,2873,1539,171,0,53.0,17.0,70
438,138185,Photo,1,11,7,11,0.0,2149,4120,197,156,591,15066,5100,319,8,101.0,14.0,123
439,138185,Photo,1,11,7,11,0.0,2149,4120,197,156,952,54653,12704,346,8,144.0,10.0,162
440,138185,Photo,1,11,7,11,0.0,2149,4120,197,156,1268,14091,7456,408,10,179.0,13.0,202
441,138185,Photo,1,11,7,11,0.0,2149,4120,197,156,540,26869,7760,315,4,219.0,22.0,245
442,138185,Photo,1,11,7,11,0.0,2149,4120,197,156,258,4101,1761,181,2,60.0,7.0,69
443,138185,Photo,1,11,7,11,0.0,2149,4120,197,156,641,4530,2388,280,19,77.0,23.0,119
444,138185,Photo,1,11,7,11,0.0,2149,4120,197,156,219,3302,1640,161,0,48.0,7.0,55
445,138185,Photo,1,11,7,11,0.0,2149,4120,197,156,1469,32646,14912,884,20,697.0,70.0,787
446,138185,Photo,1,11,7,11,0.0,2149,4120,197,156,202,2873,1539,171,0,53.0,17.0,70
447,138185,Photo,1,11,7,3,1.0,53456,93790,1576,995,591,15066,5100,319,8,101.0,14.0,123
448,138185,Photo,1,11,7,3,1.0,53456,93790,1576,995,952,54653,12704,346,8,144.0,10.0,162
449,138185,Photo,1,11,7,3,1.0,53456,93790,1576,995,1268,14091,7456,408,10,179.0,13.0,202
450,138185,Photo,1,11,7,3,1.0,53456,93790,1576,995,540,26869,7760,315,4,219.0,22.0,245
451,138185,Photo,1,11,7,3,1.0,53456,93790,1576,995,258,4101,1761,181,2,60.0,7.0,69
452,138185,Photo,1,11,7,3,1.0,53456,93790,1576,995,641,4530,2388,280,19,77.0,23.0,119
453,138185,Photo,1,11,7,3,1.0,53456,93790,1576,995,219,3302,1640,161,0,48.0,7.0,55
454,138185,Photo,1,11,7,3,1.0,53456,93790,1576,995,1469,32646,14912,884,20,697.0,70.0,787
455,138185,Photo,1,11,7,3,1.0,53456,93790,1576,995,202,2873,1539,171,0,53.0,17.0,70
456,138185,Photo,1,11,6,11,0.0,2168,3891,211,168,591,15066,5100,319,8,101.0,14.0,123
457,138185,Photo,1,11,6,11,0.0,2168,3891,211,168,952,54653,12704,346,8,144.0,10.0,162
458,138185,Photo,1,11,6,11,0.0,2168,3891,211,168,1268,14091,7456,408,10,179.0,13.0,202
459,138185,Photo,1,11,6,11,0.0,2168,3891,211,168,540,26869,7760,315,4,219.0,22.0,245
460,138185,Photo,1,11,6,11,0.0,2168,3891,211,168,258,4101,1761,181,2,60.0,7.0,69
461,138185,Photo,1,11,6,11,0.0,2168,3891,211,168,641,4530,2388,280,19,77.0,23.0,119
462,138185,Photo,1,11,6,11,0.0,2168,3891,211,168,219,3302,1640,161,0,48.0,7.0,55
463,138185,Photo,1,11,6,11,0.0,2168,3891,211,168,1469,32646,14912,884,20,697.0,70.0,787
464,138185,Photo,1,11,6,11,0.0,2168,3891,211,168,202,2873,1539,171,0,53.0,17.0,70
465,137893,Photo,1,11,6,3,0.0,3102,5939,360,288,512,3537,1780,275,7,84.0,28.0,119
466,137893,Photo,1,11,6,3,0.0,3102,5939,360,288,695,39304,11392,336,7,146.0,9.0,162
467,137893,Photo,1,11,6,3,0.0,3102,5939,360,288,717,13737,4320,438,14,172.0,47.0,233
468,137893,Photo,1,11,6,3,0.0,3102,5939,360,288,1341,22100,10880,724,20,411.0,74.0,505
469,137893,Photo,1,11,6,3,0.0,3102,5939,360,288,19,2392,1228,17,0,0.0,0.0,0
470,137893,Photo,1,11,5,10,1.0,39344,103050,588,460,512,3537,1780,275,7,84.0,28.0,119
471,137893,Photo,1,11,5,10,1.0,39344,103050,588,460,695,39304,11392,336,7,146.0,9.0,162
472,137893,Photo,1,11,5,10,1.0,39344,103050,588,460,717,13737,4320,438,14,172.0,47.0,233
473,137893,Photo,1,11,5,10,1.0,39344,103050,588,460,1341,22100,10880,724,20,411.0,74.0,505
474,137893,Photo,1,11,5,10,1.0,39344,103050,588,460,19,2392,1228,17,0,0.0,0.0,0
475,137893,Photo,1,11,4,2,1.0,11444,46054,555,418,512,3537,1780,275,7,84.0,28.0,119
476,137893,Photo,1,11,4,2,1.0,11444,46054,555,418,695,39304,11392,336,7,146.0,9.0,162
477,137893,Photo,1,11,4,2,1.0,11444,46054,555,418,717,13737,4320,438,14,172.0,47.0,233
478,137893,Photo,1,11,4,2,1.0,11444,46054,555,418,1341,22100,10880,724,20,411.0,74.0,505
479,137893,Photo,1,11,4,2,1.0,11444,46054,555,418,19,2392,1228,17,0,0.0,0.0,0
480,137893,Photo,1,11,3,2,1.0,37376,68610,1150,808,512,3537,1780,275,7,84.0,28.0,119
481,137893,Photo,1,11,3,2,1.0,37376,68610,1150,808,695,39304,11392,336,7,146.0,9.0,162
482,137893,Photo,1,11,3,2,1.0,37376,68610,1150,808,717,13737,4320,438,14,172.0,47.0,233
483,137893,Photo,1,11,3,2,1.0,37376,68610,1150,808,1341,22100,10880,724,20,411.0,74.0,505
484,137893,Photo,1,11,3,2,1.0,37376,68610,1150,808,19,2392,1228,17,0,0.0,0.0,0
485,137893,Photo,1,11,3,2,0.0,1228,2392,17,17,512,3537,1780,275,7,84.0,28.0,119
486,137893,Photo,1,11,3,2,0.0,1228,2392,17,17,695,39304,11392,336,7,146.0,9.0,162
487,137893,Photo,1,11,3,2,0.0,1228,2392,17,17,717,13737,4320,438,14,172.0,47.0,233
488,137893,Photo,1,11,3,2,0.0,1228,2392,17,17,1341,22100,10880,724,20,411.0,74.0,505
489,137893,Photo,1,11,3,2,0.0,1228,2392,17,17,19,2392,1228,17,0,0.0,0.0,0
490,137893,Video,1,11,5,3,1.0,100768,220447,2101,1735,2331,59658,18880,885,17,449.0,84.0,550
491,137893,Video,1,11,5,3,1.0,100768,220447,2101,1735,667,26622,11760,447,2,99.0,13.0,114
492,137893,Video,1,11,3,11,0.0,13544,30235,517,458,2331,59658,18880,885,17,449.0,84.0,550
493,137893,Video,1,11,3,11,0.0,13544,30235,517,458,667,26622,11760,447,2,99.0,13.0,114
494,137893,Status,3,11,4,11,0.0,9056,16362,1006,847,1153,9562,5180,740,3,226.0,44.0,273
495,137177,Photo,1,11,1,10,0.0,22984,59040,438,374,542,12716,4968,262,4,85.0,8.0,97
496,137177,Photo,1,11,1,10,0.0,22984,59040,438,374,211,1924,1005,154,0,56.0,8.0,64
497,137177,Photo,1,11,1,10,0.0,22984,59040,438,374,2085,6838,3224,598,2,29.0,7.0,38
498,137177,Photo,1,11,1,10,0.0,22984,59040,438,374,512,5057,2628,428,18,370.0,53.0,441
499,137177,Photo,1,11,1,10,0.0,22984,59040,438,374,431,3691,1722,305,5,190.0,57.0,252
500,137177,Photo,1,11,1,10,0.0,22984,59040,438,374,379,3668,1848,236,2,101.0,19.0,122
501,137177,Photo,1,11,1,10,0.0,22984,59040,438,374,469,3834,1806,266,10,140.0,8.0,158
502,137177,Photo,1,11,1,10,0.0,22984,59040,438,374,477,4625,2218,403,3,270.0,38.0,311
503,137177,Photo,1,11,1,10,0.0,22984,59040,438,374,1359,1210,690,143,3,30.0,6.0,39
504,137177,Photo,2,11,1,3,0.0,1445,2774,217,167,542,12716,4968,262,4,85.0,8.0,97
505,137177,Photo,2,11,1,3,0.0,1445,2774,217,167,211,1924,1005,154,0,56.0,8.0,64
506,137177,Photo,2,11,1,3,0.0,1445,2774,217,167,2085,6838,3224,598,2,29.0,7.0,38
507,137177,Photo,2,11,1,3,0.0,1445,2774,217,167,512,5057,2628,428,18,370.0,53.0,441
508,137177,Photo,2,11,1,3,0.0,1445,2774,217,167,431,3691,1722,305,5,190.0,57.0,252
509,137177,Photo,2,11,1,3,0.0,1445,2774,217,167,379,3668,1848,236,2,101.0,19.0,122
510,137177,Photo,2,11,1,3,0.0,1445,2774,217,167,469,3834,1806,266,10,140.0,8.0,158
511,137177,Photo,2,11,1,3,0.0,1445,2774,217,167,477,4625,2218,403,3,270.0,38.0,311
512,137177,Photo,2,11,1,3,0.0,1445,2774,217,167,1359,1210,690,143,3,30.0,6.0,39
513,137177,Photo,1,11,7,12,0.0,3754,8533,658,640,542,12716,4968,262,4,85.0,8.0,97
